,Title,Abstract,Keywords,Conclusion,Authors,References
0,Sustainability Framework For Farm Level Cotton Supply  Chain Management,"in agricultural products, cotton is a cash crop for farmers. cotton is environmentally a highly sensitive crop and is under risk from the effects of global warming and the intensive use of synthetic inputs. due to global warming and climate change, the production of cotton is shrinking in the world’s largest cotton producing countries such as china, india, usa and pakistan. in the overall cotton supply chain management (cscm) system, immediate sustainable measures are required for protecting the textile industry and the livelihoods of cotton industry stakeholders. based on a thorough review of the literature, a cotton supply chain management cycle at both the farm level, and the industry overall, was developed in this study. a sustainable cotton supply chain management framework (cscmf) is developed in this study for farm level production by identifying the critical success factors (csf’s) in the literature review, with subsequent interviews with six technical experts who were experienced in small, medium, and large farming enterprises, categorised under the headings of sustainability, supply chain management and cotton farming. the csfs identified were classified in terms of cotton supply chain management under the three sustainability pillars of social, economic and environmental sustainability. this cscm framework will be useful to inform the future development of sustainability policies, and the assessment of farmers’ behavior, regarding sustainable practices",,"Cotton production sustainability is a serious challenge for developing countries such as India and Pakistan. Through different campaigns and serious United Nations (UN) programs, many countries, and industries, are collectively putting their efforts into the achievement of sustainability in every field of life. The agriculture sector is the most concerning and most directly affected industry, and requires serious attention to sustainability and sustainable practices. Cotton production is one of the most unsustainable agricultural industries due to the normal practices for heavy use of insecticides and pesticides, and the poor knowledge of small farmers of sustainable practices. To overcome these problems, social development programs by Non-government organizations (NGO’s) have acknowledged the importance of sustainable cotton production and they are endeavoring to expand sustainable practices through foreign and domestic stakeholders like BCI. By developing a model of the social, economic and environmental sustainability paradigms, recognizing the Critical Success Factors essential in the farm level cotton supply chain, we are confident that this model can inform government policy and assist farm level stakeholders to achieve sustainable production practices. It must be acknowledged that the success of this model of sustainability depends on farmers’ behavior and acceptance. Farmer awareness, level of education, attitude to risk, size of farms and other relevant matters must be explored and understood, and a government sustainability policy framework developed, to fulfil the growing demand of sustainable cotton production. Our model provides a basis for such policies and practices. 6.","sonia nazeer and puwanart fuggate school of logistic and supply chain naresuan university phitsanulok, thailand. e-mail: mrssoniashafiq@gmail.com e-mail: puwanartfuggate@gmail.com",
1,Cost Oriented Failure Consequence Analysis Of Machine  Componentsa Case Study,"failure mode and effect analysis (fmea) is a methodology used for product and process design, by identifying the potential failure modes and prioritizing them, subsequently reduce the error in the process. the failure consequence is quantified in terms of risk priority number (rpn), a product of occurrence, severity, and detection difficulty. this approach to fmea lacks the quantification of costs of potential occurrence of specified failure modes and costs of their analysis. in manufacturing, the rpn measurement provides little or no meaning as the failure quantification on the basis of cost may be more meaningful. this paper describes the modification to the methodology of fmea process in a cost-oriented manner, which takes into account the economic aspects of potential failure of the machine component. three consequences of the failure of components are considered; failure will result in conditions where machine is immediately stopped (f1), leads to reduction in speed (f2) and affecting product quality (f3). expected annual cost index based on the failure consequence is calculated to identify the criticality of the components. an application of the cost oriented fmea is presented for a press machine manufacturing auto components.","fmea, cost basis",,"pratik nandanwar department of industrial engineering, shri ramdeobaba college of engineering & management, nagpur, india dr. pravin p. tambe* department of industrial engineering, shri ramdeobaba college of engineering & management, nagpur, india tambep@rknec.edu, tambepp@gmail.com",
2,Managing Production And Sales Of Refurbished Products  Under Capacity Limitations,"with the launch of e-commerce, market has experienced steady surge in consumer durables but it has shortened product life cycle due to rapid changes in features and capabilities. refurbished items can generate additional revenue for the company while two major drawbacks could be, first, reduced future demand for the newer products and second capacity limitations of the manufacturers. manufacturers always have inventory holding and sales constraints and additional accumulating inventory of returned product can be difficult to carry over to next periods. this creates a problem of optimal launch of refurbished products to effectively use the capacity limitation without influencing the sales of newly launched products. we propose to formulate an optimization model to find market launch time of refurbished products constrained over profit and capacity by three steps. first an analysis of the time series distribution is done to depict its influence over sales. secondly, using bass diffusion model as a base form for the sales distribution a convolution of sales curve is presented stating the time and capacity at which the refurbished products needs to be released into the market. finally, a forecasting method is presented to determine the inventory holding capacity at instantaneous time depending on the market demand.","life cycle, remanufacturing",,"mayukh saha, vaibhav agrawal department of industrial and systems engineering indian institute of technology kharagpur 721302, west bengal, india maykat1995@gmail.com, vaibhavagrawal.iitkgp@gmail.com, dr. akhilesh kumar department of industrial and systems engineering indian institute of technology kharagpur 721302, west bengal, india akumar@iem.iitkgp.ac.in",
3,Location Model Minimizing Distances Between  Ev Charging Stations,"in cooperation with the recent prevalence of electric vehicles (evs), researches focus on location planning for ev charging stations are being conducted actively. fundamental in most relevant studies is that demand is associated with population. however, alongside a viewpoint that users of a facility are vehicles, traffic flow would be a primary instance which arises demand. given a region, we consider a road network with links and nodes associated with roads and intersections. given an origin-destination pair, each traffic shall flow on the shortest path. in this context, there is a concept called cannibalization, reflecting multiple facilities deprive the others of demand flowing on the same single path. a model explaining this phenomenon is called the flow-capturing location-allocation model (fclm). meanwhile, evs have a significant constraint which should be taken into account in formulation; their driving distance is shorter than gasoline-powered vehicles. thus, it is not adequate to apply the fclm as it is to evs. in light of this, we propose a new location-allocation model designed for ev charging stations. the model is an outgrowth of the standard fclm, for which an out-of-battery situation does not occur. the distance between multiple facilities allocated on same path is minimized.","transportation, location, flow-capturing, 392",,"yohei kakimoto graduate school of science and engineering hosei university tokyo, japan yohei.kakimoto.9t@stu.hosei.ac.jp hiroyuki goto department of industrial and systems engineering hosei university tokyo, japan goto-h@hosei.ac.jp yoichi shimakawa department of computer science & technology salesian polytechnic tokyo, japan simakawa@salesio-sp.ac.jp prommas panote graduate school of science and engineering hosei university tokyo, japan prommas.panote@gmail.com",
4,Fleet Management Through Vehicle Routing Problem And  Multi Depot Vehicle Scheduling Problem: A Literature,"nowadays, one of the objectives of fleet management is to reduce fleet size and costs and to improve efficiency at the level of assignment, scheduling, and routing. in this paper, we present a literature review focusing on solution methods by analyzing 245 journal papers dealing with exact methods as well as heuristics and metaheuristics to solve large instances of two main problems in this area, namely the vehicle routing problem (vrp) and the multi depot vehicle scheduling problem (mdvsp).","fleet management, vrp, mdvsp, heuristics","In the present time, transportation management has become increasingly important, especially when we take into consideration the increase in demography and human development, which generate high demands. Therefore, plants implantations have become exponential to meet these demands, making logistics management difficult in terms of supply, shipping, and transportation of personnel; as there are several modes of transportation, this management becomes much more complicated to manage. In our paper, we are interested in the VRP and MDVSP, because they have a common objective which is to reduce the fleet size and then to reduce the costs. The objective of this literature review is to give an idea about the solution methods that have been used to tackle such problems in recent papers in this area. 400","review ziyad bahou equipe moad6 mohammadia school of engineers mohammed v university of rabat, morocco ziyad.bahou@hotmail.fr jamal elhachmi laboratory of electronics and telecommunications mohammadia school of engineers (emi), rabat, morocco jamal_elhachimi@hotmail.com","References  
 
Agra, A., Christiansen, M., Figueiredo, R., Hvattum, L. M., Poss, M., & Requejo, C. (2013). The robust vehicle routing 
problem with time windows. Computers and Operations Research, 40(3), 856–866.  
Balseiro, S. R., Loiseau, I., & Ramonet, J. (2011). An Ant Colony algorithm hybridized with insertion heuristics for 
the Time Dependent Vehicle Routing Problem with Time Windows. Computers and Operations Research, 38(6), 
954–966 
De Armas, J., Melián-Batista, B., Moreno-Pérez, J. A., & Brito, J. (2015). GVNS for a real-world rich vehicle routing 
problem with time windows. Engineering Applications of Artificial Intelligence, 42, 45–56.  
Díaz-ramírez, J., Huertas, J. I., & Trigos, F. (2014). Aircraft maintenance , routing , and crew scheduling planning for 
airlines with a single fleet and a single maintenance and crew base. COMPUTERS & INDUSTRIAL 
ENGINEERING.  
Hassold, S., & Avi, A. (2014). Public transport vehicle scheduling featuring multiple vehicle types. 
TRANSPORTATION RESEARCH PART B, 67, 129–143.  
Ibarra-rojas, O. J., Giesen, R., & Rios-solis, Y. A. (2014). An integrated approach for timetabling and vehicle 
scheduling problems to analyze the trade-off between level of service and operating costs of transit networks. 
TRANSPORTATION RESEARCH PART B, 70, 35–46.  
Lai, Y. C., Fan, D. C., & Huang, K. L. (2015). Optimizing rolling stock assignment and maintenance plan for passenger 
railway operations. Computers and Industrial Engineering, 85, 284–295.  
Lalla-Ruiz, E., Shi, X., & Voß, S. (2018). The waterway ship scheduling problem. Transportation Research Part D: 
Transport and Environment, 60, 191–209. https://doi.org/10.1016/j.trd.2016.09.013 
Liu, M., Luo, Z., & Lim, A. (2014). A branch-and-cut algorithm for a realistic dial-a-ride problem. Transportation 
Research Part B: Methodological, 81, 267–288.  
Liu, S. C., & Lee, W. T. (2011). A heuristic method for the inventory routing problem with time windows. Expert 
Systems with Applications, 38(10), 13223–13231.  
Luiz Usberti, F., Morelato França, P., & França, A. L. M. (2013). GRASP with evolutionary path-relinking for the 
capacitated arc routing problem. Computers and Operations Research, 40(12), 3206–3217.  
Lysgaard, J. (2010). The pyramidal capacitated vehicle routing problem. European Journal of Operational Research, 
205(1), 59–64.  
Mattos Ribeiro, G., & Laporte, G. (2012). An adaptive large neighborhood search heuristic for the cumulative 
capacitated vehicle routing problem. Computers and Operations Research, 39(3), 728–735.  
Min, C., & Soo, B. (2014). Expert Systems with Applications Block transportation scheduling under delivery 
restriction in shipyard using meta-heuristic algorithms. Expert Systems With Applications, 41(6), 2851–2858.  
Muyldermans, L., & Pang, G. (2010). A guided local search procedure for the multi-compartment capacitated arc 
routing problem. Computers and Operations Research, 37(9), 1662–1673.  
Ngueveu, S. U., Prins, C., & Wolfler Calvo, R. (2010). An effective memetic algorithm for the cumulative capacitated 
vehicle routing problem. Computers and Operations Research, 37(11), 1877–1885.  
Nossack, J., & Pesch, E. (2013). A truck scheduling problem arising in intermodal container transportation. European 
Journal of Operational Research, 230(3), 666–680.  
Salhi, S., Imran, A., & Wassan, N. A. (2013). Computers & Operations Research The multi-depot vehicle routing 
problem with heterogeneous vehicle fleet: Formulation and a variable neighborhood search implementation. 
Computers and Operation Research, 1–11.  
Sterzik, S., & Kopfer, H. (2013). Computers & Operations Research A Tabu Search Heuristic for the Inland Container 
Transportation Problem. Computers and Operation Research, 40(4), 953–962.  
Tang, J., Yu, Y., & Li, J. (2015). An exact algorithm for the multi-trip vehicle routing and scheduling problem of 
pickup and delivery of customers to the airport. Transportation Research Part E: Logistics and Transportation 
Review, 73, 114–132.  
 
 
 
 
 
 
 
401"
5,Scrap Reduction Of Railroader Axle On Carajás Railroad  Francisco Das Chagas Barbosa Nascimento,"during the wheelset maintenance process, the number of the axles is reduced by scrapping which makes it difficult to comply with the wagon maintenance plan. to re–establish the number of wheelsets, it is necessary to purchase new axles at a cost u$ 2,386.36 per unit. the average number of scrap axles is 26.44 units or 5.4% per month, which raises the maintenance costs of the wagons. thus, the problem was identified, the goal was defined based on history, and it was stratified with tree diagram, pareto, sequential graph, boxplot and histogram. from the tree diagram, we identified the components involved with the problem of the high scrap rate of axle 6.1/2x12 by groove in the sleeve. then, the brainstorming session of the causes of the groove was elaborated, the causes were prioritized for study by correlation, q-square test, boxplot, histogram and soft flexion test. then, the proven causes for treatment, elaboration and effective action plan were prioritized. the result was that, while 3,03% of the groove axes studied were scrapped up to 5.47 months, 35.43% of the tested axles (127 units) went through this period without groove. the expenditure avoided with the 127 axles of the sample was about u$ 223,810.98. the projected avoided expenditure 4 years (large scale application) is about u$ 1,562,583.81. the completion of the work was by the pilot test and serves as a basis for large- scale application of the solution in the fleet.","scrap, axle, groove, railroad","The axis flexion is the largest responsible for the generation of groove, but due to its resolution in changing the design of the axle, it becomes something very expensive, then remains to control the dimension of the wear rings and backing ring to allow interference between them and the axis, eliminating the contact wear that originates the groove. Thus, maintaining interferences between these elements will be the way to avoid groove on axle. Acknowledgements I thank my wife, the two children, the coworkers, the supervisors and managers for the support, tolerance, encouragement and approval during this work.","wagon maintenance management and reliability of carajás railroad to vale s.a. av. dos portugueses, s/n anjo da guarda, cep 65085 580 são luís, ma – brasil francisco.nascimento@vale.com gerisval alves pessoa operational process of management and professional development of vale s.a. north chain av. dos portugueses, s/n itaqui, cep 65085 580 são luís, ma – brasil gerisval.pessoa@vale.com",
6,Success Factors For Erp Implementation: A Systematic  Literature Review,": many organisations perceive enterprise resource planning (erp) as a potential, vital and crucial solution to their businesses to gain efficiencies and be competitive. erp implementation can reap enormous benefits, or it can be disastrous for organisations that fail to manage the implementation process. the adoption of a new erp system is a highly complex process, and it is not as easy as people imagine, it is a challenging task that requires rigorous efforts, a careful thinking, and proper planning; also it demands to have a detailed analysis of such factors that are critical to the implementation. the field has invoked immense interest in the research community, and several previous studies have tried to assess the success of these systems and highlight the csf's based on some theoretical models. a better understanding of the csfs will shrink the field of failure and help the practitioners and managers to improve the chance of success. the purpose of this study is to form a basis for future studies which may help future erp initiatives to achieve greater success and less failure, it seeks to investigate the critical success factors of enterprise resource planning (erp) implementation, and then determine what factors are the most highly correlated with the success of erp projects. to evaluate each element, we used a statistical data analysis. the approach used in this research consisted of both a quantitative and qualitative analysis, the study consisted of a literature review. the data collected were analyzed, and several conclusions were drawn.","erp + csf, erp+ ksf, erp+ success, erp system+ csf, erp system+ ksf",,"mohamed-iliasse mahraz m.mahraz@hotmail.fr mohamed-iliasse mahraz1, loubna benabbou2, abdelaziz berrado1, 1-département génie industriel, ecole mohammadia d’ingénieurs, mohammed v university of rabat, morocco 2-département sciences de la gestion, université du québec à rimouski (uqar) campus de lévis, québec m.mahraz@hotmail.fr , loubna_benabbou@uqar.ca , berrado@emi.ac.ma",
7,Optimisation Of A Distribution System In The Retail  Industry: An Australian Retail Industry,"this paper develops a mathematical model based on inventory routing problem that aims to minimise transportation cost, inventory carrying cost and optimises delivery schedules in a retail australian industry. a supply chain is considered which comprises of a single distribution centre, having homogenous fleet of vehicles, supplying a single product to multiple retailers having deterministic demand. the mathematical model takes into account varying level of road congestion.","retail operation, distribution",,"mohammad amjad faculty of engineering and information technology university of technology sydney nsw 2007, australia jay daniel derby business school university of derby, derby, de22 1gb, uk j.daniel@derby.ac.uk jose arturo garza-reyes centre for supply chain improvement university of derby, derby, de22 1gb, uk j.reyes@derby.ac.uk","References 
 
Alaei, S. & Setak, M. 2015, 'Multi objective coordination of a supply chain with routing and service level consideration', 
International Journal of Production Economics, vol. 167, pp. 271-81. 
Alegre, J., Laguna, M. & Pacheco, J. 2007, 'Optimizing the periodic pick-up of raw materials for a manufacturer of auto parts', 
European Journal of Operational Research, vol. 179, no. 3, pp. 736-46. 
Alhaj, M.A., Svetinovic, D. & Diabat, A. 2016, 'A carbon-sensitive two-echelon-inventory supply chain model with stochastic 
demand', Resources, Conservation and Recycling, vol. 108, pp. 82-7. 
Ali, A.F., Hassanien, A.E., Snášel, V. & Tolba, M.F. 2014, 'A New Hybrid Particle Swarm Optimization with Variable 
Neighborhood Search for Solving Unconstrained Global Optimization Problems',"
8,Using It-Based Solutions To Improve Logistic Operations Of  A Scrap Collection System,"the study takes place at a steel production company in mexico, where the market has a deficit for its collection capabilities. this project focuses on the redesign of the logistics system in charge of the collection of raw material, which is done by the company owned fleet. the initial diagnostic phases had the purpose of identifying the root causes of the problem at hand. they involved collecting and analyzing data regarding the providers, processing factories, costs and the process involved with the collection system. the key action taken was to establish a new venture of collaborative economy as a mean for scaling the collection capabilities. in addition, a new planning and operations scheme was implemented using a software application for better routing. it includes a prioritized provider selection based on performance, fleet management, and data gathering with integrated analytics. the results after a pilot period were a decrease in the logistics costs by 14.48%, a decrease in the average kilometers driven per ton by 27.4%, and an increase in collection capacity by 8%.","logistics, fleet management, steel production","As conclusions of the project it can be observed that the results were positive and satisfactory for the company, the expected and the additional ones. There was a quite complex and interesting development which during this time it was possible to observe how interesting it was to carry out this project, in addition to all the knowledge acquired and put into development on our part. Although the project had a different approach at first, after the analysis and what was discovered as it was progressing is that you can conclude and observe that the company feels satisfied and happy with the work that has been done. The time invested, and the tools used were many, in addition to the interaction and communication with the staff of the company. The treatment and experience within the company was quite positive and has helped that the knowledge acquired and applied during this time in the project are very useful for the future that is coming. So much so that the same company has approached to make an offer on job offers to be able to give continuity to the project.","carlos perez sandi treviño and luis enrique orozco rubio engineering and technologies department university of monterrey san pedro garza garcía, nl 66238, méxico carlos.perezsandi@udem.edu and luis.orozco@udem.edu jenny díaz ramírez engineering and technologies department university of monterrey nuevo león, méxico jenny.diaz@udem.edu",
9,A Drivers’ Performance Assessment Model Based On Fuel  Economy Measurements,"currently, it is a common practice within transport companies to reduce fuel consumption of their fleet by awarding best drivers with public symbolic recognitions, as part of their programs to promote efficient driving. usually fuel economy (fe) is the key performance indicator used to evaluate them. however, fe depends on several other parameters such as the working route, vehicle weight and vehicle technology. therefore, companies with a diverse fleet composition require a fair kpi to select their best drivers. in this work, we present a model to assess drivers’ performance based on fe measurements. based on multivariate statistical analysis of one-year fe data of an urban and interurban bus transit company, we found that drivers’ fe exhibit a normal distribution when they are grouped within three categories: (a) the route, representing the driving cycle; (b) the vehicle age, representing the engine technology, and (c) the number of axles, representing the weight of the vehicle. thus, the standard statistical analysis to identify outliers was used to identify best drivers and vehicles that require maintenance.",,,"jenny díaz ramírez department of engineering universidad de monterrey monterrey, n.l. 66238, mexico jenny.diaz@udem.edu josé ignacio huertas energy and climate change research group school of engineering and science tecnologico de monterrrey monterrey, n.l., 68849, méxico jhuertas@itesm.mx",
